,pc0,pc1,type_rice
20,1.6564647622299864,-0.4063319878353218,Cammeo
3081,-1.9739374115522652,1.066033336793197,Osmancik
3566,-0.40272154308363106,1.092399818079021,Osmancik
1201,2.149541340152511,0.6773938366944169,Cammeo
1557,2.7116147428397177,-0.22442508248211043,Cammeo
960,1.119436453257434,-0.553859022048883,Cammeo
1808,-2.171980872003076,-0.43872112693271564,Osmancik
2760,-0.5276239835160916,1.3480187964914543,Osmancik
2107,-3.4868094146894077,0.10701374284544782,Osmancik
2386,-0.07128165465917345,0.6440697412742499,Osmancik
1021,1.754476412654495,1.253607814408318,Cammeo
547,0.6723218567938957,-0.047315695105895485,Cammeo
2806,-1.6367061997744123,-1.4705268516581307,Osmancik
2988,-3.3430198321358575,-0.9857167440565341,Osmancik
287,2.0378291622324296,-0.528314016676503,Cammeo
2080,-2.4036662646827005,0.5937976685905642,Osmancik
930,0.9150965421714576,-0.5088261723874012,Cammeo
2145,-0.9382901545180191,-0.7573092269804149,Osmancik
35,1.836426110965301,1.125957866630744,Cammeo
2792,-2.836724788132248,-0.2555506205262994,Osmancik
2997,-3.5257224372658262,0.10153321373219397,Osmancik
727,3.703615343078318,-0.39980980272772915,Cammeo
1725,-0.4221691530272469,0.5051662838594104,Osmancik
3056,-3.2677833723307916,0.7596775606973618,Osmancik
3322,-2.425882465645951,-0.1778685563604868,Osmancik
339,1.1831891164237363,-1.0046749736440594,Cammeo
3723,-0.16551841165368708,1.2980714436600371,Osmancik
1186,-0.12404723608446783,0.8854212607685817,Cammeo
3347,-2.3626948456637176,-1.323430389755214,Osmancik
469,2.9530251879969436,-1.5772473714844435,Cammeo
3257,-1.5525158124364427,1.0668075788933027,Osmancik
2834,-2.035701988489361,-0.05427006306332889,Osmancik
3573,0.03276513168893325,0.9006688515513638,Osmancik
3304,-2.4165154927485277,0.3483727514531089,Osmancik
1805,-0.8282168156005748,0.04846933095961995,Osmancik
2575,0.10223435760549371,1.1937025007245314,Osmancik
2401,-1.2225971966383677,-1.0798354294821182,Osmancik
3069,-1.3716561750907867,-0.1467365697267613,Osmancik
717,3.042114925305036,0.432904314653736,Cammeo
3207,-1.692085005627435,-0.7632883998058946,Osmancik
2633,-1.9549749011973707,-0.4793037387565121,Osmancik
1327,-1.649017913099698,-1.512794784587616,Cammeo
3042,-1.0809786009783318,-1.3277213393393248,Osmancik
218,-0.8054514614277107,-1.168737844366632,Cammeo
844,2.5865523805510438,2.5318698266805515,Cammeo
122,0.30741697683701374,-1.1147798799058402,Cammeo
3763,0.12731360039813922,1.255707369552156,Osmancik
3809,-2.445642719753991,2.9662021936593637,Osmancik
1146,2.3172531677188135,-0.8936032419486915,Cammeo
2330,-2.86537756582855,0.34443659652271547,Osmancik
2540,-1.0239723250785153,1.0996832668298406,Osmancik
1372,-0.6960055975323349,0.26229606695349444,Cammeo
2701,-2.010400348767201,-0.46813132958129505,Osmancik
3623,-1.11302933144813,0.6062991447691581,Osmancik
3510,-0.8950029179721757,-0.191782715703122,Osmancik
587,1.8963633549160614,0.006269731360267797,Cammeo
1172,2.9432885165059597,-0.636150450067715,Cammeo
2238,1.646786662002741,0.4466334526225249,Osmancik
2247,-0.08018144639219163,1.2616109243913067,Osmancik
1227,2.6390328032673214,1.716310246609795,Cammeo
147,2.218738073730763,-0.635725591805585,Cammeo
1203,6.514886434757449,2.471409547809023,Cammeo
3710,-1.7407529563309572,0.6760094951830984,Osmancik
2448,-1.4084831487130711,-0.6676056911176739,Osmancik
2105,-1.5502545574055937,0.2730074293490538,Osmancik
2924,-3.327980531949374,1.0537523280461623,Osmancik
734,2.008033581468738,-1.6229322438620442,Cammeo
1379,3.061253102019144,-0.8741173554524128,Cammeo
1840,0.06587818416339467,0.9380357429506142,Osmancik
2682,-2.108677949696045,-0.5591545540881936,Osmancik
1037,1.8663156014605669,0.6534030654045468,Cammeo
1328,0.23982840541522343,-1.12324788491644,Cammeo
1713,-2.524207781351198,-0.1615887471240602,Osmancik
865,0.7287053530210174,-1.2472847429008962,Cammeo
2764,0.3229756604763641,-0.49406447561241046,Osmancik
1910,-1.4638541924278723,0.3585306226983604,Osmancik
1053,2.046870179448137,-1.644326990720235,Cammeo
2115,-4.5419619995263,-0.7244674258627968,Osmancik
1622,0.7109781391713392,-1.784578874288386,Cammeo
3621,-3.1648391237877975,2.16539340296417,Osmancik
1903,-0.19914490062675128,-0.8544858798216394,Osmancik
55,3.2554042753698673,0.02867191287670453,Cammeo
2355,-1.103236788371239,0.6043101952655736,Osmancik
393,0.43605705157962094,-0.40004506696527115,Cammeo
607,4.013882508961043,0.16200350837101588,Cammeo
3363,-1.6952089001704485,2.7552253223391814,Osmancik
1890,-2.8365172534884384,0.04929107874090219,Osmancik
2618,-1.4973187911314059,-0.971846533688136,Osmancik
3259,0.22571749817493958,1.7367071205802327,Osmancik
1385,2.510089079806787,0.9179860635416018,Cammeo
3330,-2.846378948186305,-0.5710504153064092,Osmancik
1777,-1.324892747996269,0.7263401889881352,Osmancik
3767,-2.385025619953047,-1.0827575097850581,Osmancik
1202,3.352054447383625,-1.5607392630292987,Cammeo
1089,0.9512764903703914,-0.5187514547284394,Cammeo
807,0.9589139821387577,-0.05038943937948862,Cammeo
385,2.9690521151452867,0.5743152928863818,Cammeo
580,3.133642131035786,-1.685190013292367,Cammeo
768,3.8318794032160426,-1.0443421494740355,Cammeo
2789,0.07392993657524216,2.0955287316245688,Osmancik
2632,-1.6666828428934402,0.41353458625564976,Osmancik
3513,-1.964929264885591,-0.18547213293947265,Osmancik
2046,-1.5611285544050972,0.6426599122122295,Osmancik
3639,-0.45692011701451146,0.25522507774668485,Osmancik
1737,-2.715825186282101,0.5924823722707501,Osmancik
1927,-1.304258219409321,1.220749625385644,Osmancik
1894,-1.7887875512174294,0.23741321167483112,Osmancik
2403,-1.2276088536111542,-0.5635343443508901,Osmancik
2367,-3.145047765809668,0.129554558627253,Osmancik
2291,-0.768324374564227,0.7834588398454773,Osmancik
2010,-2.190170233422872,-0.13982110711457282,Osmancik
2294,-2.855565985817722,0.05395899692113327,Osmancik
3083,0.04649985303922925,-0.2669578064459299,Osmancik
152,0.5807806384830133,-0.3016679344563226,Cammeo
2514,-1.9178706972707837,-0.13681822678956618,Osmancik
3356,-1.5245013600351416,2.423017656662697,Osmancik
1061,1.7968715531688253,-0.9528859681419127,Cammeo
1289,1.5516319701464611,-1.4842552918871414,Cammeo
2509,-2.4892670444651346,0.474947382680601,Osmancik
2928,-1.7174526069721525,0.685183140273079,Osmancik
2793,-3.3995492348241925,-0.7376954190070569,Osmancik
1397,-0.3068619548295679,-2.851702393586011,Cammeo
2353,-2.6205174528343917,0.9449913130085366,Osmancik
1500,2.2324951387644387,-0.03699809994086122,Cammeo
2364,-4.183837799117228,-0.6107938030300467,Osmancik
135,0.8118310876216611,3.4117994856063656,Cammeo
842,-0.34906129024957216,-0.6056324661600598,Cammeo
2917,-1.1616135281613593,-0.9278198076131138,Osmancik
3487,1.4252372636243926,0.630928540391635,Osmancik
38,1.9723979949667487,0.8727141478087532,Cammeo
3533,-0.9538312205433768,1.234314563132422,Osmancik
2732,0.6310066612755871,-2.1011558165858077,Osmancik
3529,-2.2187169617292226,0.07726006804047886,Osmancik
3615,-1.242930989144155,1.1222955040036215,Osmancik
340,3.469994996824672,0.26397028028274994,Cammeo
750,2.0473536983871368,-1.3705604185585483,Cammeo
2526,-1.2998892287337827,0.23323641740017675,Osmancik
138,0.9972009969556217,-1.2954696201077789,Cammeo
3617,-1.1209041735104182,0.3723814532168572,Osmancik
3684,-1.9898837901314321,-0.07005374117113122,Osmancik
3041,0.015797406889835795,-2.3114900495587913,Osmancik
2186,-0.24920642431212467,2.2708476128222777,Osmancik
3590,-1.5845517029796932,1.410021148394516,Osmancik
397,1.0786265006338953,0.34475681734918506,Cammeo
2408,-1.2937114414933546,2.2332396837194493,Osmancik
2081,-2.2136087464719343,0.3396361748021536,Osmancik
705,3.4313638012789,1.86728765800261,Cammeo
3301,-2.8497940743068817,-0.5261114828738644,Osmancik
3505,-3.4135058064990482,-0.7758430796980331,Osmancik
3144,-1.697809102146296,2.9261950019169323,Osmancik
8,1.9698876066047777,1.4229854045471413,Cammeo
1141,-0.29577927185654623,-0.9869253525609895,Cammeo
2462,-1.8560344781464335,0.7292196075209462,Osmancik
3331,-2.3622447478232775,-0.3498216044698707,Osmancik
3141,-0.1340913852718648,1.573515894002974,Osmancik
776,0.0048546705729795225,-0.7692946091782458,Cammeo
1568,-1.0519965175938082,-0.5802427746496545,Cammeo
1887,-1.2161791730699592,-1.1876222623885273,Osmancik
2864,-2.754628019771072,-1.2050400769328016,Osmancik
2810,-2.8078381266141736,0.9324185109774309,Osmancik
2991,-1.0760229861432484,-1.4478493116191944,Osmancik
1711,-2.2093708124425193,2.0065847446698477,Osmancik
3718,0.9380627445116728,-0.02426700558825877,Osmancik
2452,-1.589280668017601,0.4950548347951329,Osmancik
2890,-1.4318393694142815,-0.5262914678871955,Osmancik
3231,-4.469137878221495,-2.81934718768248,Osmancik
13,1.6555369894886685,0.3319931465731065,Cammeo
1026,3.960180666180386,1.8011343744100523,Cammeo
858,0.13839352187572077,-0.34458967907639154,Cammeo
2660,-0.8002428178844172,0.48647150429052904,Osmancik
1955,-2.2922704562669187,-0.20697600874271735,Osmancik
653,4.827777634341918,1.2998088165417143,Cammeo
409,2.9909868403917903,-0.5707069032324162,Cammeo
916,1.6838301312449635,-0.7334826615087603,Cammeo
1765,-4.324586680906842,-2.595838060044006,Osmancik
2332,-0.9141804905491174,-1.1810080830708123,Osmancik
471,3.0024393698822833,-1.12456037321186,Cammeo
3514,-2.058287020270129,0.8525009939117933,Osmancik
2801,-1.4649348531093145,0.08735124830341243,Osmancik
1045,2.0200668956593373,0.3958934111845076,Cammeo
2012,-2.8130746090452634,-0.3589113547256173,Osmancik
2412,-3.93039130379083,-1.1360960417762187,Osmancik
494,1.256548026051207,-0.18452929861354378,Cammeo
2443,-1.5557769767097738,0.5715454637467302,Osmancik
104,0.9108594535768325,-1.0473518762797285,Cammeo
2914,-1.6321001911355661,-1.6072723724520648,Osmancik
2350,-1.7056778074808796,0.6668784633345801,Osmancik
2435,-2.140549343284811,0.3575746331516941,Osmancik
2656,-0.7306620629106431,-0.9861329299167166,Osmancik
169,2.2216890405817553,-0.7138092446103492,Cammeo
757,3.0857363530438007,-1.0171223964430434,Cammeo
1338,2.196193092895905,-0.7717807935054127,Cammeo
2094,-0.7013422913460162,0.7469526707124273,Osmancik
2056,-1.0459417539683906,-0.8646802827171856,Osmancik
1409,0.7462398438498642,-1.3880655359792622,Cammeo
466,3.4758521563240308,0.8527369853993052,Cammeo
1123,4.053222882174912,-0.11999242244090194,Cammeo
3507,-2.2634958755943906,0.10551694267254637,Osmancik
46,0.35177996645661386,-0.7112513642430439,Cammeo
2946,-2.444883997370475,0.11518115949465992,Osmancik
3229,-4.524885520417812,-1.3272268921963324,Osmancik
3216,-2.157022648363892,0.036744816341175,Osmancik
2370,0.2450587891277214,1.4474797700136495,Osmancik
61,-0.1946525450499505,-1.2864058972798984,Cammeo
1692,-1.4240810046249226,-0.03295665653531132,Osmancik
1915,-0.5919537586803847,-0.005582273782410825,Osmancik
2153,-0.8327773697005708,-1.0535807500394647,Osmancik
2749,-2.1766693174323883,2.1112679239306873,Osmancik
1425,2.6573081037504953,-0.2590137058374077,Cammeo
3384,0.03698118472622123,-0.6128796000622803,Osmancik
2109,-1.0278031695202692,1.4967443284522772,Osmancik
986,1.5118703729969296,-0.8009665243664257,Cammeo
1441,1.5313597187660446,1.1104411116903437,Cammeo
3007,-3.2536597355936165,3.717377861410682,Osmancik
2096,-0.8356359181103179,-0.2512928599297605,Osmancik
2905,-1.520854696243426,1.4205884809061469,Osmancik
3442,-1.1043555881905156,1.6643234608874395,Osmancik
3235,-0.6500723148747929,-0.2357612060698241,Osmancik
3400,-0.05326093000202945,-1.4617246511307647,Osmancik
1492,2.020009089390818,-0.4484527098480564,Cammeo
2199,-0.7633306856924713,1.7444398158935919,Osmancik
276,0.9293346093105543,0.9801011273680478,Cammeo
3689,-2.386908565479607,0.18919092708394106,Osmancik
578,1.7282287003388672,-0.4168011251875545,Cammeo
650,0.12811601596054498,0.09361625564902618,Cammeo
400,1.9180098304856352,-0.6927901774658599,Cammeo
1902,-1.2290460724551988,0.3960984577410423,Osmancik
2165,-2.340736644523776,-0.3095288540988195,Osmancik
2311,-3.1721935134471346,-0.5243894594385473,Osmancik
341,1.9869652072461113,-0.9192830201293491,Cammeo
427,4.40199206027001,-0.26183175526253405,Cammeo
3603,-4.5657112908102775,0.032359473147562205,Osmancik
348,2.7526989255225307,0.8430292113144884,Cammeo
3143,-1.12881905538267,0.5746659359381009,Osmancik
912,-1.223217167975802,-1.0612785009456969,Cammeo
1511,1.667071339239029,0.7300288211989339,Cammeo
2599,-2.99056523869668,-0.16473643756171405,Osmancik
2343,-2.7511758419044305,0.055582848562801164,Osmancik
2503,-0.08965009481270839,0.31110846941563225,Osmancik
1354,-1.1752090345609945,-3.5769789763073225,Cammeo
445,1.4627586914580193,-0.29082878752570707,Cammeo
2437,-0.5940112666522894,0.08359969174967495,Osmancik
1975,0.06364339802759433,1.7538566344158815,Osmancik
1641,-1.3148596175086882,0.15086896373996309,Osmancik
2658,-1.431672240472371,1.4057402693241374,Osmancik
1739,-1.090981122181565,0.7971687478428415,Osmancik
85,1.3990384715361923,-1.914552644384116,Cammeo
525,3.11695249959991,0.8807046305698688,Cammeo
2713,-0.7607082913718488,1.3787524727869451,Osmancik
2453,-3.1622109288632165,0.8527430269883445,Osmancik
1943,-2.608456706510242,-1.330206231510598,Osmancik
852,3.363359623758918,-0.7141359687194924,Cammeo
2536,0.19696917315184306,-0.7475144032246973,Osmancik
693,2.092240811506809,-1.775564998680899,Cammeo
2463,-2.4671692902191995,0.6360231694022083,Osmancik
889,-1.0692373237833295,-2.038359162554645,Cammeo
2382,-0.0894253665437633,2.323114592097103,Osmancik
2229,-2.0752128167067854,0.9273739914995871,Osmancik
2612,-2.093315070766182,-2.302086624275835,Osmancik
688,1.1495191085546617,-0.4936125361388527,Cammeo
2461,-0.8084708016214776,0.49322369355919055,Osmancik
398,3.515620999652723,0.42504559938645,Cammeo
1355,1.1698404387243437,0.7981100352305077,Cammeo
1535,0.8224157982061089,0.8265561122960144,Cammeo
1560,2.954063529568228,-1.2878875020066816,Cammeo
59,1.8667085686883957,-0.2730347453981617,Cammeo
932,0.463660563834073,-1.0517407424249428,Cammeo
1133,2.775590166862392,0.04745604979562101,Cammeo
2796,-2.6222139489583336,-0.634737636048982,Osmancik
1654,0.8685003080582885,-0.2757145920856231,Osmancik
2564,-0.39234063409970477,0.8737336734797693,Osmancik
3295,0.06710462021045313,-0.6936646362695528,Osmancik
243,2.4738087866276817,-0.4362874146895627,Cammeo
1151,2.603874394933017,-0.2805883855245299,Cammeo
2696,-0.7240753779415315,-1.694200091213206,Osmancik
292,0.4157633040164891,1.209562908786143,Cammeo
3479,-1.4181445084719437,-2.2956994299247655,Osmancik
1575,4.2318170300810145,1.6266463422212039,Cammeo
1402,-0.24748155715893175,-1.4843731872280521,Cammeo
2662,-2.133114071864292,0.540286648569919,Osmancik
2893,-2.0239767988290356,1.8952525881718902,Osmancik
2527,0.5567688214943828,-0.00019904849015476826,Osmancik
812,3.2761617040846422,-0.5728985918539686,Cammeo
1627,1.7457472643604552,0.3469471389961671,Cammeo
3380,-0.9337729658128874,0.818454021205511,Osmancik
1211,0.4163035393198069,-3.0669270563531232,Cammeo
3693,-0.3433335388784235,1.3053756540627603,Osmancik
222,1.480549942704496,-1.600984053685769,Cammeo
249,2.8845387302014136,-0.31508979350757,Cammeo
330,2.984638846188718,0.2817917840149343,Cammeo
2206,-2.0860571827879073,0.06046118277169832,Osmancik
947,0.9067807336043937,-1.674847330357687,Cammeo
3489,-1.1531569379109838,-2.2236399959491586,Osmancik
790,1.436543760180851,0.12927429212744473,Cammeo
2486,-1.9861975585637357,-2.199406957193085,Osmancik
1194,2.96205961816428,-0.29120060785407575,Cammeo
2703,-0.8219573610185691,2.1236485966205474,Osmancik
45,1.096160363699348,-1.0779994846975574,Cammeo
1486,1.8682509319349734,-0.9335974637650245,Cammeo
2853,0.02044567933394549,0.7285251178357117,Osmancik
347,2.955471232876572,0.5794305622514805,Cammeo
3691,-0.5249259989242497,-0.29541027614480025,Osmancik
2361,-1.8818182198706583,0.41091247291944744,Osmancik
317,3.118071019606228,0.6171749335361726,Cammeo
897,0.8988096890754329,-1.373710159435869,Cammeo
2161,-1.3042242944252256,-0.0394298152416263,Osmancik
436,3.0762356224816396,-0.2392117671541727,Cammeo
787,1.5934291359393358,0.5014719012499056,Cammeo
545,1.286890712116454,0.7754443843817042,Cammeo
3009,-0.8123623079538602,0.8929730698276415,Osmancik
95,1.5428749416115295,-1.5214940633932013,Cammeo
1255,2.3220938870931973,-0.025255617919668318,Cammeo
1299,0.2859395190208449,-0.21012488774538673,Cammeo
2805,0.4949291625412484,-0.44805462768894516,Osmancik
647,3.305535439118323,0.8544006959296745,Cammeo
2071,-2.0868416116187407,-0.5040626888226174,Osmancik
2854,-4.448679614425807,-0.8212028418198449,Osmancik
3713,-0.7215563261238569,-1.5363483728016434,Osmancik
3316,-1.515340853415222,0.7154779316358556,Osmancik
2260,-2.7463407082110725,-3.348132015368801,Osmancik
740,2.608645904297711,0.841932161590353,Cammeo
2359,0.6878794017952111,0.9000150124219921,Osmancik
3138,-0.8856560594900406,1.7523055201450168,Osmancik
1832,-2.5356968710493195,-2.110289094461751,Osmancik
3233,-3.326941307078538,-1.5979723113621627,Osmancik
3309,-0.601526783534448,-0.9536044734099337,Osmancik
1796,-3.648820165701224,-1.3761119171600946,Osmancik
2995,-0.24388579292728993,2.3152169832947274,Osmancik
1750,0.16994213858363544,0.7051995790487394,Osmancik
144,1.9964516976143274,0.7543691739923437,Cammeo
3225,-2.4340839358736757,0.7282388599803112,Osmancik
1301,2.9681236732999716,-0.4873359057922978,Cammeo
3039,-2.251642817981758,0.7837245711092493,Osmancik
252,3.891293242969674,-0.15285061262128136,Cammeo
690,5.001926707598422,1.1792547208999025,Cammeo
3265,-2.122495005445567,0.10500562322145492,Osmancik
496,-0.6629605105851067,-2.591630366397633,Cammeo
3801,-2.531639102303826,-0.8149276991975508,Osmancik
3378,-1.060238357053794,2.1684252675832765,Osmancik
1495,-0.6282028817006453,-1.927018225883948,Cammeo
80,3.385857711803938,0.5740314773736772,Cammeo
274,-0.9465785671321344,-0.225180209786955,Cammeo
3707,-1.768778100360778,0.17104914617324948,Osmancik
660,2.350444390771858,0.8067735731373368,Cammeo
2399,-2.091267264707477,-2.4514738070304127,Osmancik
1782,-2.7306547234850376,0.46239328886943,Osmancik
1242,2.538722051208009,0.14216911795230394,Cammeo
902,1.0404808062199098,-0.6488324850404724,Cammeo
1607,-1.209212758727436,0.16542730051887877,Cammeo
3509,-1.7026193460791308,-1.415449262920468,Osmancik
1275,1.4282882599009425,-1.3682907102291415,Cammeo
3607,-1.4844310634031233,1.7746873759244397,Osmancik
664,1.3911245438611102,0.32486402939755377,Cammeo
3532,-3.263127671635556,0.6279593768566877,Osmancik
2215,-2.8965119821543213,3.01045218296179,Osmancik
2295,-1.1590687211399597,0.6278617620000896,Osmancik
1719,-3.0342803426081764,0.14676540751236852,Osmancik
1410,0.9143983131657064,-1.2077202220338021,Cammeo
3525,-2.512522356121254,0.0048426978510328665,Osmancik
2747,0.15239461458580006,-0.9921425931930031,Osmancik
14,1.2513287014956733,-0.917108460690357,Cammeo
2596,0.03001695292024664,0.5435077304677939,Osmancik
656,1.8180563244768055,-0.820193138322183,Cammeo
1096,0.7040470155930357,-2.893863756918808,Cammeo
617,1.919701382351773,0.5631377979101513,Cammeo
2000,-0.8148082036758278,1.4143659481564104,Osmancik
1961,-2.2237341217157462,0.6527016114823162,Osmancik
167,3.384222697352022,0.010373578381992106,Cammeo
3427,1.2217234021632428,-0.6982347618590964,Osmancik
1008,3.8043745576408385,-0.6292302608503759,Cammeo
224,2.1595184459249497,0.7120266337736495,Cammeo
3156,-0.5584187090635476,0.4536356838976994,Osmancik
1824,-4.363813309347865,-2.6205265152135557,Osmancik
1727,-2.4352149947748725,-2.091023933949136,Osmancik
239,2.1625810341196474,0.8103055675000973,Cammeo
3667,-3.43494596796097,-0.1358141244590553,Osmancik
1475,2.594674920116116,-0.1512906659962616,Cammeo
1116,2.1426342928424624,-0.4967719164385046,Cammeo
1282,1.3335683124868973,-0.4651160723813171,Cammeo
3516,-0.6525783114698319,0.35816669249867505,Osmancik
928,-0.1678946317996119,-1.2429511521589682,Cammeo
1373,0.9289125557718568,-0.7602861246992398,Cammeo
873,0.7596332079632061,0.09456349950398041,Cammeo
3313,-0.1365243741202346,0.04957984805157242,Osmancik
888,3.519188721217676,-0.04646991619229843,Cammeo
3055,-1.125236052582222,2.481751256375299,Osmancik
708,2.206580602295185,-1.3716504312966395,Cammeo
621,3.2760479253959667,-1.0834044641978493,Cammeo
2791,-2.479377037573728,0.3230124423509503,Osmancik
2692,-0.1972058834903178,-0.13147597033982625,Osmancik
1463,2.5145501287225542,-0.6050709115627315,Cammeo
3634,-2.0823614847217953,0.0418320047679497,Osmancik
150,1.8724947385484374,-0.9612001475131121,Cammeo
2180,0.029722121970089603,-0.6182247160853839,Osmancik
3651,-2.2757701132037633,-2.36577533960278,Osmancik
1930,-2.4089902761982027,0.7480585866999859,Osmancik
859,1.7539034950153094,-1.1230501264443482,Cammeo
2699,-0.3770965483726314,-0.2731959373737161,Osmancik
3064,-1.065792403869392,1.653662177164877,Osmancik
1999,-2.2288332262642503,-0.04568965150186908,Osmancik
608,3.1471750369812024,-0.14218243920489268,Cammeo
2923,-2.4420279191859677,0.41904600456320396,Osmancik
284,4.096431112534262,-0.376781328259485,Cammeo
2087,-2.355243561338124,1.7556402099168782,Osmancik
1728,-0.5714409100326746,1.5095334647916765,Osmancik
3000,-2.8783054750518575,1.822770606877733,Osmancik
1311,1.980193398390596,-0.10420967217497534,Cammeo
869,3.816559277110991,-1.5500440950926309,Cammeo
3171,-4.2888237598649495,-1.5302381525335245,Osmancik
2400,-1.7774422759222066,0.43373704486608816,Osmancik
2567,-2.389356970842722,-0.1467286096700464,Osmancik
2017,-0.969205995073094,0.9591326914305115,Osmancik
2508,-1.3371088592794598,0.23583617313290087,Osmancik
3067,-1.6064761663480207,3.616076752352333,Osmancik
2679,-0.9826603469985882,0.2780693060456713,Osmancik
1225,4.256298911535425,-0.20088305584882907,Cammeo
2344,-1.8793198537059277,1.040143619507725,Osmancik
756,1.5511260855045466,-1.1461826927627372,Cammeo
2027,-1.3315402292241918,0.7863997412998273,Osmancik
3059,-1.1572371246132132,1.2366807206036377,Osmancik
1493,1.196258193973006,0.040339189327542976,Cammeo
3251,-2.7166663960616204,0.24552152076238218,Osmancik
3616,-3.1306404011034408,1.0866680083644717,Osmancik
738,2.1307766292367454,-2.817323476985129,Cammeo
115,2.9622725585309175,0.6643405802477999,Cammeo
209,1.4767143512263012,0.6236160848365018,Cammeo
389,0.95523572063244,-2.4105910975960088,Cammeo
3553,-2.1556209503360177,-1.642997891693497,Osmancik
3058,-2.1343360619918523,2.0969973673903075,Osmancik
3063,0.6328158253881973,1.3794225902449655,Osmancik
2653,0.2641161812224536,0.6314195734920214,Osmancik
1666,-0.6334229184606852,0.8113220249376629,Osmancik
3286,-2.012061857687317,-0.0978521715150751,Osmancik
3282,-3.0536166846613297,-0.43802132631554,Osmancik
657,3.321826596990177,0.18532799281233353,Cammeo
3683,-1.8137103618771142,1.6186433752074034,Osmancik
994,3.147626935213748,-0.31411905068791446,Cammeo
221,2.1763569616084237,-1.7368606281091639,Cammeo
1562,2.899091118113025,-0.9622982119799597,Cammeo
490,2.1502216405441903,-1.184984131262941,Cammeo
2021,-0.8362416805575106,-2.178540488002599,Osmancik
133,1.0156922492359057,-0.16847850768728437,Cammeo
2736,-1.0395716075719075,-0.5560170541526406,Osmancik
2721,-2.7607129766848546,5.428372123369545,Osmancik
1772,-1.778147649606709,1.8527337505357944,Osmancik
1893,-0.9607162088512364,0.5003336256770171,Osmancik
2242,-1.5624077134699026,0.18327489492148802,Osmancik
51,3.3204141184615277,1.939121759049589,Cammeo
2254,-0.9822682477534211,-0.32642145540458556,Osmancik
2189,-0.5489372884652745,0.7119596731288362,Osmancik
1512,2.645807236708017,0.4225944597368335,Cammeo
2450,-1.520388306050921,1.3856903067006625,Osmancik
1925,0.03228554418749503,-0.2330186802473213,Osmancik
778,1.901908733106978,-0.01761199559042486,Cammeo
3150,-1.9958051138553679,-0.9224094329732913,Osmancik
1128,2.953526499798461,2.004190092962111,Cammeo
3740,-2.0618325742965964,-0.14989538739849145,Osmancik
3430,-0.07811890323485013,3.6256140675798374,Osmancik
1917,-0.10873296088514668,0.5270273639176865,Osmancik
553,0.38052910516021177,-0.16219206551339183,Cammeo
1797,-1.7277716059135646,1.0932424374459357,Osmancik
3057,-2.128741778895227,-1.0247522900244463,Osmancik
3412,2.2681790215239404,1.528208431244397,Osmancik
1316,0.6667998391947123,-1.998947194119251,Cammeo
2494,-1.8652958634386552,1.2623235535642623,Osmancik
2478,-1.6005910235874108,1.6476557080243612,Osmancik
618,2.479962068674865,-0.19655772029376795,Cammeo
1052,1.312236190906186,-1.0802640197090532,Cammeo
1059,-0.8413424112691348,-1.7070048197715377,Cammeo
3420,-1.3541229620577981,-1.4649145879150984,Osmancik
3502,-1.118444709051409,2.593640888534202,Osmancik
1231,4.430619330214007,2.5910166244921693,Cammeo
783,0.5204401235187887,-1.4661056898970417,Cammeo
3004,0.292809992749535,1.2464007053192385,Osmancik
228,4.414933602858259,-0.624245418430702,Cammeo
620,-0.18738380164797208,-0.7856544559927711,Cammeo
3096,0.039045177159079035,2.7498644923964446,Osmancik
2617,-1.860984403447958,-0.33579752946411334,Osmancik
3329,-0.8513435223563863,1.0808067920373206,Osmancik
2784,-3.150424100491743,0.3947494007706371,Osmancik
2558,-2.723125749267733,0.8916709627662459,Osmancik
2615,-3.3054240155769374,-0.6785826022867962,Osmancik
1984,-2.001002347459813,0.55989595949916,Osmancik
712,-0.7131944097960653,0.09847029735395602,Cammeo
247,4.7853809313188345,0.8482163485399612,Cammeo
3305,-1.4997190946877372,0.17977051769600041,Osmancik
3782,-2.676875451591839,1.5821627423757332,Osmancik
864,2.514285159980349,0.3740541153316618,Cammeo
3786,-0.8793279539097484,1.0756057861981434,Osmancik
1342,1.4326724480322401,0.3488891196817872,Cammeo
2315,-0.718960824777446,0.31827595934185093,Osmancik
3774,-3.5890812072752407,0.23682021422936167,Osmancik
2742,-1.9147965633544564,-0.9792309376916234,Osmancik
1640,-1.9493647243444872,-1.1116133364386234,Osmancik
2609,-2.3313206573844965,-1.2584701126745783,Osmancik
1470,1.6909448922034205,-0.31013857012324003,Cammeo
1870,0.3595916199076137,0.7573643147997815,Osmancik
2798,-0.22392643807527404,-1.79987428366165,Osmancik
2835,-2.8773756609696424,0.3523518333215108,Osmancik
522,-0.993037898849474,-1.3499617860006323,Cammeo
3328,-2.687510969205673,-0.1560544205132741,Osmancik
2454,-0.2598970223433635,0.9494034729361418,Osmancik
990,2.23475564201215,0.025866091688395973,Cammeo
2681,-0.9781198544071223,-0.20423707686886758,Osmancik
956,2.835754444566125,0.46179321903164827,Cammeo
2431,1.7686368550162284,2.989030883003768,Osmancik
532,3.061101461689439,-0.09357895144057071,Cammeo
1370,0.25945656185918303,0.022311961044480924,Cammeo
1102,0.35481300407905325,-0.709529380963843,Cammeo
3604,-0.8560322163132988,0.5921259359142692,Osmancik
2723,0.4018978357251516,-1.3313500033404249,Osmancik
31,1.2804104285290734,-0.8974042585801383,Cammeo
